475 13289
10 372 0.0342036829
10 416 0.0842193463
10 433 0.0698556740
61 2 0.0180067098
61 4 0.0180067098
61 6 0.0180067098
61 9 0.0443377203
61 14 0.0180067098
61 17 0.0180067098
61 18 0.0282555563
61 25 0.0180067098
61 27 0.0855735621
61 35 0.0180067098
61 50 0.0577075555
61 54 0.0804330181
61 55 0.0180067098
61 59 0.0282555563
61 60 0.0180067098
61 71 0.0180067098
61 72 0.0282555563
61 87 0.0367758891
61 90 0.0180067098
61 94 0.0180067098
61 107 0.0577075555
61 128 0.0180067098
61 135 0.0180067098
61 138 0.0367758891
61 139 0.0804330181
61 149 0.0367758891
61 183 0.0282555563
61 194 0.0367758891
61 215 0.0180067098
61 222 0.0282555563
61 224 0.0180067098
61 225 0.0180067098
61 256 0.0282555563
61 262 0.0282555563
61 263 0.0282555563
61 298 0.0180067098
61 305 0.0180067098
61 320 0.0180067098
61 326 0.0180067098
61 349 0.0180067098
61 367 0.0180067098
61 369 0.0180067098
61 387 0.0443377203
61 391 0.0180067098
61 411 0.0282555563
61 439 0.0180067098
65 9 0.0540625462
65 11 0.0540625462
65 17 0.0344529964
65 33 0.0344529964
65 37 0.0344529964
65 40 0.0344529964
65 54 0.0344529964
65 55 0.0344529964
65 57 0.0344529964
65 58 0.0344529964
65 74 0.0540625462
65 77 0.0344529964
65 79 0.0344529964
65 85 0.0540625462
65 87 0.0848332280
65 88 0.0703648578
65 92 0.0344529964
65 202 0.0344529964
65 229 0.0344529964
65 279 0.0540625462
65 291 0.0344529964
65 293 0.0344529964
65 398 0.0540625462
65 435 0.0540625462
109 9 0.0238724054
109 92 0.0679558241
109 96 0.0374598193
109 111 0.0587807570
109 119 0.0238724054
109 122 0.0238724054
109 126 0.0765058233
109 127 0.0587807570
109 140 0.0238724054
109 145 0.0679558241
109 156 0.0238724054
109 157 0.0374598193
109 160 0.0374598193
109 197 0.0845687491
109 205 0.0487556551
109 212 0.0238724054
109 218 0.0238724054
109 254 0.0374598193
109 264 0.0238724054
109 267 0.0374598193
109 296 0.0374598193
109 297 0.0238724054
109 298 0.0238724054
109 315 0.0238724054
109 341 0.0238724054
109 367 0.0374598193
109 373 0.0374598193
109 374 0.0238724054
109 376 0.0487556551
109 393 0.0679558241
109 394 0.0374598193
109 424 0.0238724054
109 446 0.0238724054
109 461 0.0487556551
109 467 0.0238724054
127 92 0.0332504401
127 104 0.0211898509
127 109 0.0332504401
127 111 0.0211898509
127 122 0.0211898509
127 126 0.0603195932
127 140 0.0211898509
127 145 0.0211898509
127 155 0.0211898509
127 160 0.0211898509
127 165 0.0211898509
127 197 0.0211898509
127 218 0.0211898509
127 229 0.0211898509
127 262 0.0521755331
127 268 0.0332504401
127 272 0.0211898509
127 299 0.0211898509
127 300 0.0332504401
127 315 0.0211898509
127 365 0.0211898509
127 372 0.0332504401
127 373 0.0211898509
127 374 0.0211898509
127 394 0.0521755331
127 401 0.0211898509
127 424 0.0603195932
127 447 0.0211898509
127 461 0.0332504401
127 469 0.0211898509
205 119 0.0196281226
205 147 0.1631591512
205 153 0.0196281226
205 162 0.0196281226
205 197 0.0196281226
205 215 0.0307998257
205 233 0.0196281226
205 254 0.0196281226
205 267 0.0196281226
205 293 0.0196281226
205 325 0.0196281226
205 335 0.0196281226
205 347 0.0196281226
205 357 0.0307998257
205 368 0.0400873711
205 393 0.0307998257
205 400 0.0196281226
205 401 0.0196281226
205 408 0.0196281226
205 431 0.0196281226
205 460 0.0196281226
205 461 0.0196281226
215 25 0.0109446000
215 92 0.0171739182
215 111 0.0171739182
215 122 0.0109446000
215 126 0.0109446000
215 135 0.0109446000
215 138 0.0109446000
215 139 0.0269487663
215 142 0.0109446000
215 147 0.0741975790
215 149 0.0311551895
215 156 0.0223526341
215 166 0.0269487663
215 171 0.0109446000
215 177 0.0223526341
215 193 0.0109446000
215 195 0.0109446000
215 205 0.0109446000
215 217 0.0223526341
215 222 0.0109446000
215 225 0.0109446000
215 236 0.0663556462
215 254 0.0109446000
215 263 0.0456517600
215 278 0.0109446000
215 286 0.0109446000
215 296 0.0109446000
215 303 0.0350750426
215 315 0.0109446000
215 326 0.0223526341
215 352 0.0109446000
215 353 0.0223526341
215 355 0.0109446000
215 358 0.0109446000
215 365 0.0269487663
215 376 0.0350750426
215 378 0.0171739182
215 390 0.0223526341
215 397 0.0109446000
215 401 0.0608391471
215 414 0.0171739182
215 443 0.0387715908
215 445 0.0109446000
215 453 0.0311551895
215 461 0.0488877325
265 105 0.0315311922
265 132 0.0494777439
265 134 0.0494777439
265 140 0.0315311922
265 150 0.0315311922
265 192 0.0315311922
265 218 0.0315311922
265 269 0.0494777439
265 301 0.0315311922
265 335 0.0494777439
265 351 0.0494777439
265 355 0.0315311922
265 383 0.0315311922
265 385 0.0315311922
265 394 0.0315311922
265 441 0.0315311922
265 452 0.0315311922
265 472 0.0315311922
279 9 0.0398125815
279 53 0.0253717744
279 65 0.0161689323
279 87 0.0330225160
279 88 0.0398125815
279 90 0.0161689323
279 92 0.0330225160
279 107 0.0161689323
279 110 0.0161689323
279 119 0.0161689323
279 149 0.0161689323
279 177 0.0253717744
279 192 0.0330225160
279 215 0.0253717744
279 236 0.0161689323
279 246 0.0161689323
279 256 0.0161689323
279 262 0.0161689323
279 263 0.0161689323
279 286 0.0161689323
279 287 0.0161689323
279 298 0.0253717744
279 303 0.0330225160
279 304 0.0161689323
279 312 0.0398125815
279 315 0.0330225160
279 327 0.0161689323
279 391 0.0161689323
279 435 0.0253717744
279 445 0.0161689323
279 461 0.0253717744
279 463 0.0161689323
279 470 0.0161689323
303 37 0.0178627879
303 53 0.0113836031
303 92 0.0178627879
303 110 0.0113836031
303 119 0.0178627879
303 122 0.0232492293
303 128 0.0113836031
303 135 0.0232492293
303 136 0.0113836031
303 139 0.0178627879
303 142 0.0113836031
303 145 0.0113836031
303 147 0.0403267730
303 151 0.0113836031
303 156 0.0113836031
303 162 0.0113836031
303 171 0.0113836031
303 179 0.0113836031
303 187 0.0113836031
303 193 0.0113836031
303 215 0.0364819511
303 222 0.0113836031
303 232 0.0113836031
303 236 0.0324048673
303 242 0.0113836031
303 256 0.0113836031
303 263 0.0232492293
303 268 0.0113836031
303 270 0.0113836031
303 275 0.0178627879
303 278 0.0113836031
303 279 0.0113836031
303 291 0.0178627879
303 298 0.0113836031
303 305 0.0113836031
303 313 0.0113836031
303 315 0.0178627879
303 325 0.0113836031
303 326 0.0113836031
303 327 0.0113836031
303 330 0.0113836031
303 332 0.0113836031
303 346 0.0113836031
303 347 0.0113836031
303 352 0.0280297187
303 374 0.0280297187
303 375 0.0113836031
303 376 0.0280297187
303 378 0.0178627879
303 397 0.0113836031
303 400 0.0178627879
303 401 0.0178627879
303 402 0.0113836031
303 420 0.0178627879
303 424 0.0113836031
303 436 0.0113836031
303 442 0.0113836031
303 443 0.0232492293
303 445 0.0113836031
303 446 0.0113836031
303 448 0.0113836031
303 450 0.0113836031
303 453 0.0113836031
303 461 0.0403267730
303 463 0.0113836031
303 467 0.0280297187
363 98 0.0209373058
363 103 0.0209373058
363 127 0.0209373058
363 208 0.0209373058
363 242 0.0328541544
363 279 0.0328541544
363 291 0.0209373058
363 309 0.0328541544
363 315 0.0209373058
363 340 0.0209373058
363 350 0.0209373058
363 357 0.0209373058
363 375 0.0209373058
363 451 0.0209373058
363 464 0.0209373058
394 9 0.0679759920
394 109 0.0191885354
394 116 0.0191885354
394 127 0.0301100395
394 147 0.0191885354
394 149 0.0191885354
394 160 0.0191885354
394 218 0.0191885354
394 224 0.0301100395
394 225 0.0191885354
394 254 0.0191885354
394 265 0.0191885354
394 272 0.0191885354
394 319 0.0191885354
394 371 0.0191885354
400 27 0.0146416745
400 117 0.0146416745
400 126 0.0146416745
400 157 0.0146416745
400 160 0.0146416745
400 176 0.0229752500
400 197 0.0887705145
400 205 0.0146416745
400 221 0.0146416745
400 253 0.0229752500
400 279 0.0146416745
400 303 0.0146416745
400 315 0.0146416745
400 327 0.0146416745
400 341 0.0146416745
400 346 0.0146416745
400 393 0.0146416745
400 423 0.0229752500
400 450 0.0229752500
400 465 0.0146416745
400 466 0.0146416745
421 42 0.0165879469
421 54 0.0165879469
421 74 0.0165879469
421 79 0.0165879469
421 102 0.0338782878
421 109 0.0165879469
421 111 0.0408443164
421 126 0.0531607317
421 148 0.0165879469
421 149 0.0165879469
421 151 0.0165879469
421 155 0.0165879469
421 157 0.0165879469
421 160 0.0165879469
421 167 0.0260292787
421 171 0.0165879469
421 175 0.0165879469
421 187 0.0165879469
421 204 0.0165879469
421 207 0.0165879469
421 211 0.0260292787
421 214 0.0165879469
421 215 0.0165879469
421 217 0.0260292787
421 221 0.0165879469
421 253 0.0165879469
421 254 0.0165879469
421 265 0.0165879469
421 266 0.0165879469
421 281 0.0165879469
421 292 0.0165879469
421 313 0.0260292787
421 317 0.0165879469
421 326 0.0165879469
421 331 0.0260292787
421 335 0.0165879469
421 340 0.0165879469
421 345 0.0165879469
421 369 0.0260292787
421 371 0.0408443164
421 372 0.0165879469
421 382 0.0165879469
421 385 0.0165879469
421 389 0.0408443164
421 392 0.0165879469
421 393 0.0165879469
421 394 0.0260292787
421 400 0.0165879469
421 401 0.0165879469
421 408 0.0260292787
421 415 0.0165879469
421 423 0.0165879469
421 431 0.0338782878
421 442 0.0165879469
421 453 0.0165879469
421 460 0.0165879469
57 0 0.0255468924
57 1 0.0162805316
57 12 0.0576742968
57 18 0.0255468924
57 20 0.0162805316
57 23 0.0162805316
57 24 0.0162805316
57 25 0.0255468924
57 27 0.0463445944
57 45 0.0162805316
57 46 0.0255468924
57 52 0.0332504401
57 59 0.0162805316
57 65 0.0162805316
57 68 0.0576742968
57 75 0.0162805316
57 78 0.0400873711
57 79 0.0162805316
57 119 0.0162805316
57 229 0.0255468924
57 341 0.0162805316
57 372 0.0162805316
57 423 0.0162805316
57 461 0.0162805316
71 0 0.0233658570
71 1 0.0366649597
71 2 0.0148906007
71 4 0.0148906007
71 8 0.0233658570
71 10 0.0304117235
71 12 0.0304117235
71 14 0.0148906007
71 17 0.0148906007
71 24 0.0366649597
71 25 0.0527504226
71 32 0.0233658570
71 37 0.0148906007
71 39 0.0148906007
71 41 0.0233658570
71 46 0.0148906007
71 52 0.0148906007
71 54 0.0665138700
71 55 0.0423879800
71 59 0.0304117235
71 61 0.0423879800
71 62 0.0148906007
71 63 0.0148906007
71 65 0.0148906007
71 66 0.0148906007
71 69 0.0148906007
71 72 0.1206627512
71 77 0.0233658570
71 80 0.0148906007
71 87 0.0366649597
71 88 0.0148906007
71 89 0.0233658570
71 90 0.0304117235
71 92 0.0148906007
71 97 0.0148906007
71 107 0.0233658570
71 109 0.0148906007
71 122 0.0575334887
71 127 0.0148906007
71 136 0.0233658570
71 143 0.0148906007
71 147 0.0423879800
71 154 0.0148906007
71 156 0.0304117235
71 157 0.0148906007
71 160 0.0148906007
71 165 0.0148906007
71 169 0.0148906007
71 185 0.0148906007
71 197 0.0304117235
71 210 0.0148906007
71 225 0.0148906007
71 236 0.0148906007
71 246 0.0148906007
71 247 0.0233658570
71 252 0.0148906007
71 253 0.0148906007
71 259 0.0148906007
71 263 0.0148906007
71 269 0.0233658570
71 270 0.0304117235
71 272 0.0148906007
71 278 0.0148906007
71 279 0.0233658570
71 282 0.0148906007
71 298 0.0148906007
71 306 0.0148906007
71 312 0.0233658570
71 314 0.0148906007
71 315 0.0304117235
71 330 0.0304117235
71 331 0.0148906007
71 332 0.0233658570
71 342 0.0527504226
71 352 0.0233658570
71 367 0.0304117235
71 368 0.0148906007
71 373 0.0304117235
71 374 0.0148906007
71 376 0.0233658570
71 377 0.0148906007
71 378 0.0148906007
71 381 0.0148906007
71 389 0.0148906007
71 391 0.0423879800
71 393 0.0148906007
71 398 0.0148906007
71 401 0.0233658570
71 415 0.0148906007
71 428 0.0148906007
71 442 0.0233658570
71 444 0.0148906007
71 446 0.0366649597
71 450 0.0477211093
71 463 0.0148906007
71 466 0.0148906007
71 467 0.0148906007
180 17 0.0189917941
180 110 0.0189917941
180 147 0.0298013193
180 167 0.0189917941
180 254 0.0387877697
180 262 0.0189917941
180 263 0.0298013193
180 266 0.0189917941
180 281 0.0189917941
180 284 0.0298013193
180 287 0.0189917941
180 292 0.0792179545
180 303 0.0189917941
180 367 0.0189917941
180 405 0.0189917941
180 416 0.0387877697
180 448 0.0189917941
180 458 0.0189917941
236 35 0.0298449301
236 107 0.0190195864
236 111 0.0388445312
236 148 0.0190195864
236 149 0.0468317152
236 156 0.0190195864
236 162 0.0190195864
236 177 0.0388445312
236 186 0.0190195864
236 193 0.0190195864
236 195 0.0190195864
236 212 0.0298449301
236 215 0.0956464553
236 222 0.0190195864
236 254 0.0190195864
236 256 0.0541416606
236 263 0.0734868380
236 292 0.0190195864
236 298 0.0190195864
236 303 0.0190195864
236 305 0.0190195864
236 308 0.0190195864
236 315 0.0468317152
236 325 0.0190195864
236 326 0.0609536030
236 335 0.0190195864
236 347 0.0298449301
236 349 0.0190195864
236 358 0.0190195864
236 365 0.0190195864
236 367 0.0190195864
236 375 0.0541416606
236 378 0.0190195864
236 390 0.1007544527
236 393 0.0190195864
236 401 0.0298449301
236 406 0.0190195864
236 414 0.0298449301
236 416 0.0190195864
236 420 0.0190195864
236 424 0.0388445312
236 443 0.0541416606
236 455 0.0190195864
236 466 0.0190195864
236 469 0.0190195864
263 37 0.0102574114
263 55 0.0102574114
263 59 0.0328727537
263 63 0.0102574114
263 76 0.0102574114
263 87 0.0328727537
263 92 0.0396320251
263 99 0.0160956037
263 107 0.0102574114
263 109 0.0102574114
263 111 0.0160956037
263 122 0.0252567094
263 130 0.0160956037
263 135 0.0102574114
263 136 0.0252567094
263 147 0.0102574114
263 154 0.0102574114
263 156 0.0328727537
263 171 0.0102574114
263 177 0.0543376625
263 186 0.0102574114
263 207 0.0102574114
263 210 0.0102574114
263 215 0.0718964207
263 217 0.0102574114
263 222 0.0363372033
263 236 0.0363372033
263 256 0.0160956037
263 279 0.0160956037
263 286 0.0160956037
263 287 0.0102574114
263 292 0.0209491588
263 298 0.0209491588
263 303 0.0487464528
263 313 0.0102574114
263 315 0.0160956037
263 326 0.0160956037
263 352 0.0252567094
263 358 0.0102574114
263 367 0.0102574114
263 373 0.0160956037
263 374 0.0396320251
263 375 0.0252567094
263 376 0.0252567094
263 386 0.0102574114
263 393 0.0102574114
263 400 0.0252567094
263 401 0.0252567094
263 416 0.0396320251
263 423 0.0102574114
263 424 0.0102574114
263 431 0.0102574114
263 435 0.0102574114
263 453 0.0102574114
263 461 0.0160956037
263 465 0.0102574114
281 59 0.0188816472
281 102 0.0296284802
281 167 0.0188816472
281 168 0.0188816472
281 180 0.0296284802
281 211 0.0188816472
281 221 0.0188816472
281 277 0.0188816472
281 292 0.0188816472
281 325 0.0188816472
281 351 0.0188816472
281 367 0.0188816472
281 368 0.0296284802
281 416 0.0385628119
281 420 0.0188816472
281 421 0.0188816472
281 431 0.0188816472
281 433 0.0605115380
281 441 0.0385628119
281 446 0.0188816472
281 471 0.0188816472
292 139 0.0149356520
292 147 0.0149356520
292 171 0.0234365501
292 177 0.0149356520
292 180 0.0305037338
292 214 0.0149356520
292 221 0.0149356520
292 281 0.0149356520
292 332 0.0149356520
292 371 0.0149356520
292 405 0.0149356520
292 416 0.0149356520
292 433 0.0149356520
367 8 0.0152929215
367 10 0.0152929215
367 14 0.0152929215
367 17 0.0239971661
367 27 0.0152929215
367 30 0.0152929215
367 32 0.0152929215
367 46 0.0152929215
367 54 0.0152929215
367 58 0.0152929215
367 59 0.0152929215
367 61 0.0239971661
367 65 0.0152929215
367 71 0.0239971661
367 72 0.0239971661
367 83 0.0152929215
367 84 0.0152929215
367 87 0.0152929215
367 89 0.0152929215
367 92 0.0541756569
367 96 0.0590879539
367 97 0.0239971661
367 99 0.0152929215
367 102 0.0376555898
367 105 0.1239228707
367 107 0.0239971661
367 108 0.0152929215
367 109 0.0239971661
367 111 0.0964455644
367 113 0.0239971661
367 117 0.0239971661
367 119 0.0239971661
367 122 0.0312334009
367 125 0.0152929215
367 126 0.0239971661
367 129 0.0312334009
367 131 0.0239971661
367 133 0.0152929215
367 134 0.0152929215
367 136 0.0435332372
367 140 0.0152929215
367 143 0.0376555898
367 144 0.0239971661
367 145 0.0312334009
367 148 0.0152929215
367 149 0.0312334009
367 153 0.0312334009
367 154 0.0239971661
367 155 0.0490104593
367 156 0.0239971661
367 157 0.0239971661
367 160 0.0435332372
367 162 0.0152929215
367 165 0.0152929215
367 170 0.0152929215
367 171 0.0376555898
367 172 0.0152929215
367 174 0.0637893374
367 175 0.0435332372
367 176 0.0239971661
367 178 0.0152929215
367 179 0.0152929215
367 180 0.0376555898
367 184 0.0239971661
367 187 0.0637893374
367 188 0.0239971661
367 193 0.0376555898
367 194 0.0152929215
367 195 0.0239971661
367 196 0.0152929215
367 197 0.0312334009
367 198 0.0152929215
367 199 0.0239971661
367 200 0.0152929215
367 201 0.0152929215
367 205 0.0239971661
367 207 0.0683109712
367 208 0.0152929215
367 212 0.0152929215
367 213 0.0152929215
367 215 0.0239971661
367 216 0.0152929215
367 217 0.0490104593
367 222 0.0152929215
367 228 0.0152929215
367 229 0.0152929215
367 232 0.0152929215
367 233 0.0769056540
367 234 0.0541756569
367 235 0.0152929215
367 236 0.0239971661
367 242 0.0152929215
367 243 0.0239971661
367 244 0.0152929215
367 245 0.0239971661
367 246 0.0152929215
367 247 0.0239971661
367 250 0.0152929215
367 252 0.0152929215
367 253 0.0152929215
367 254 0.0541756569
367 256 0.0239971661
367 257 0.0152929215
367 259 0.0152929215
367 260 0.0152929215
367 262 0.0376555898
367 263 0.0312334009
367 266 0.0152929215
367 267 0.0239971661
367 268 0.0152929215
367 270 0.0152929215
367 271 0.0435332372
367 272 0.0152929215
367 277 0.0312334009
367 278 0.0152929215
367 279 0.0590879539
367 281 0.0312334009
367 288 0.0312334009
367 291 0.0239971661
367 292 0.0239971661
367 294 0.0152929215
367 296 0.0435332372
367 298 0.0927189380
367 300 0.0152929215
367 303 0.0239971661
367 305 0.0541756569
367 306 0.0152929215
367 311 0.0312334009
367 312 0.0435332372
367 313 0.0152929215
367 314 0.0376555898
367 315 0.0541756569
367 318 0.0637893374
367 319 0.0152929215
367 320 0.0239971661
367 322 0.0239971661
367 323 0.0152929215
367 324 0.0312334009
367 325 0.0239971661
367 326 0.0376555898
367 327 0.0726767847
367 330 0.0152929215
367 331 0.0152929215
367 332 0.0376555898
367 335 0.0152929215
367 338 0.0152929215
367 339 0.0239971661
367 341 0.0239971661
367 342 0.0152929215
367 343 0.0239971661
367 346 0.0239971661
367 347 0.0152929215
367 350 0.0490104593
367 353 0.0312334009
367 355 0.0726767847
367 361 0.0312334009
367 365 0.0152929215
367 370 0.0239971661
367 372 0.0239971661
367 373 0.0376555898
367 376 0.0490104593
367 377 0.0152929215
367 378 0.0152929215
367 379 0.0152929215
367 382 0.0152929215
367 387 0.0152929215
367 389 0.0152929215
367 390 0.0152929215
367 391 0.0312334009
367 393 0.0376555898
367 394 0.0152929215
367 400 0.0239971661
367 401 0.0769056540
367 402 0.0239971661
367 403 0.0152929215
367 408 0.0435332372
367 415 0.0152929215
367 416 0.0376555898
367 417 0.0152929215
367 420 0.0152929215
367 421 0.0152929215
367 422 0.0239971661
367 423 0.0376555898
367 424 0.0239971661
367 428 0.0152929215
367 432 0.0312334009
367 433 0.0541756569
367 435 0.0312334009
367 436 0.0152929215
367 437 0.0239971661
367 438 0.0152929215
367 439 0.0239971661
367 440 0.0152929215
367 442 0.0376555898
367 445 0.0152929215
367 446 0.0152929215
367 447 0.0435332372
367 448 0.0312334009
367 450 0.0239971661
367 451 0.0152929215
367 452 0.0239971661
367 453 0.0239971661
367 455 0.0239971661
367 460 0.0239971661
367 461 0.0152929215
367 462 0.0239971661
367 464 0.0312334009
367 465 0.0152929215
367 467 0.0490104593
367 469 0.0541756569
372 45 0.0227530994
372 92 0.0227530994
372 119 0.0227530994
372 122 0.0227530994
372 127 0.0357034400
372 147 0.0806035724
372 156 0.0227530994
372 177 0.0357034400
372 215 0.0357034400
372 254 0.0227530994
372 262 0.0227530994
372 268 0.0227530994
372 287 0.0227530994
372 292 0.0357034400
372 300 0.0227530994
